id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,phone,display_phone,distance,latitude,longitude,address,city,state,zip_code,DBA Name,AKA Name,License #,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Latitude,Longitude,income_household_median
kdAKEKXIqdpMxJ0MFPgTtQ,sushi-para-m-chicago,Sushi Para M,https://s3-media1.fl.yelpcdn.com/bphoto/fda_RcyOvhjl1TJM7UpKFQ/o.jpg,False,https://www.yelp.com/biz/sushi-para-m-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,487,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",3.0,"['pickup', 'delivery']",17732526828,(773) 252-6828,1106.9511079071797,41.91127,-87.6783899,1633 n milwaukee ave,chicago,il,60647,SUSHI PARA M,SUSHI PARA M,2027142.0,Risk 1 (High),1633 n milwaukee ave,chicago,il,60647,2022-06-16,Complaint,Pass,41.91115346303384,-87.67843965041517,78413
kuJLjqq0m_tWfkgkMV6WrA,sweet-rice-asian-kitchen-chicago,Sweet Rice Asian Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/-YeUNPTCwcLBO16AfueTzA/o.jpg,False,https://www.yelp.com/biz/sweet-rice-asian-kitchen-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,49,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'panasian', 'title': 'Pan Asian'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.5,"['pickup', 'delivery']",17736612743,(773) 661-2743,1383.1599731088772,41.915980361557416,-87.68754992634057,1904 n western ave,chicago,il,60647,SOUL CRAB CHICAGO,SOUL CRAB CHICAGO,2458356.0,Risk 1 (High),1904 n western ave,chicago,il,60647,2019-09-26,Complaint,Fail,41.91593071729015,-87.68751557795045,78413
V6vmzHc9fMZ95LnaqiuCpw,subterranean-chicago,Subterranean,https://s3-media2.fl.yelpcdn.com/bphoto/nK4DJQ5QK7jojehsP_sISQ/o.jpg,False,https://www.yelp.com/biz/subterranean-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,293,"[{'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'lounges', 'title': 'Lounges'}]",3.5,[],17732786600,(773) 278-6600,1061.2866872864247,41.910453,-87.678004,2011 w north ave,chicago,il,60647,SUBTERRANEAN CAFE & CABARET,SUBTERRANEAN CAFE & CABARET,38547.0,Risk 2 (Medium),2011 w north ave,chicago,il,60647,2013-05-13,Canvass,Fail,41.91036402176528,-87.67806272285702,78413
g4keNU0pt9iFYPgaYfnczQ,west-on-north-chicago,West On North,https://s3-media1.fl.yelpcdn.com/bphoto/3jn7jTsOE_gmekvRAe9vBg/o.jpg,False,https://www.yelp.com/biz/west-on-north-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,162,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,['delivery'],17732787710,(773) 278-7710,778.6039166377772,41.90998,-87.6901199,2509 w north ave,chicago,il,60622,WEST ON NORTH,WEST ON NORTH,2083875.0,Risk 1 (High),2509 w north ave,chicago,il,60647,2019-05-01,Canvass,Pass w/ Conditions,41.91018091492491,-87.69004449319094,78413
a3T4A05m8csinllU07vcDg,boulevard-sports-lounge-chicago,Boulevard Sports Lounge,https://s3-media3.fl.yelpcdn.com/bphoto/N_cy6foTg081b-ZxnUGRCw/o.jpg,False,https://www.yelp.com/biz/boulevard-sports-lounge-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,117,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'bbq', 'title': 'Barbeque'}]",4.0,"['pickup', 'delivery']",17736878456,(773) 687-8456,917.4853138790816,41.909963,-87.693842,2645 w north ave,chicago,il,60647,BOULEVARD SPORTS LOUNGE,BOULEVARD SPORTS LOUNGE,2443101.0,Risk 1 (High),2645 w north ave,chicago,il,60647,2022-04-07,Canvass,Fail,41.91013882883812,-87.6939299081578,78413
j17mCU0CZMLxkK6DwERzUQ,taqueria-el-heredero-chicago-3,Taqueria El Heredero,https://s3-media2.fl.yelpcdn.com/bphoto/E9E_1DunUfrSNpOZ0V0dtQ/o.jpg,False,https://www.yelp.com/biz/taqueria-el-heredero-chicago-3?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,28,"[{'alias': 'tacos', 'title': 'Tacos'}]",5.0,"['pickup', 'delivery']",17736878847,(773) 687-8847,939.4501421777164,41.910588,-87.693147,2624 w north ave,chicago,il,60647,TAQUERIA EL HEREDERO II LLC,TAQUERIA EL HEREDERO,2664661.0,Risk 1 (High),2624 w north ave,chicago,il,60647,2019-05-22,License,Fail,41.91036609826102,-87.69310770815113,78413
wVHsCVyuTUD8l_RHMm9SLQ,jr-s-red-hots-chicago,Jr’s Red Hots,https://s3-media3.fl.yelpcdn.com/bphoto/8JK0o4TGgz4whZPMS754qw/o.jpg,False,https://www.yelp.com/biz/jr-s-red-hots-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,83,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",4.5,"['pickup', 'delivery']",17736665444,(773) 666-5444,1547.9157540593064,41.91744,-87.68652,2345 w armitage ave,chicago,il,60647,JR'S RED HOTS,JR'S RED HOTS,2522334.0,Risk 1 (High),2345 w armitage ave,chicago,il,60647,2022-10-18,Canvass,Pass,41.91746648068976,-87.68681623688606,78413
xlNLjn6cK_Bz1tgchAiYXA,dark-matter-coffee-electric-mud-coffee-bar-chicago,Dark Matter Coffee - Electric Mud Coffee Bar,https://s3-media3.fl.yelpcdn.com/bphoto/GTLA1AIdKMWCk0mcwwpdvQ/o.jpg,False,https://www.yelp.com/biz/dark-matter-coffee-electric-mud-coffee-bar-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,57,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,['delivery'],17736986086,(773) 698-6086,1338.17732596954,41.9155702,-87.6877,1856 n western ave,chicago,il,60647,ELECTRIC MUD COFFEE BAR,DARK MATTER COFFEE,2609625.0,Risk 2 (Medium),1856 n western ave,chicago,il,60647,2022-10-27,Complaint Re-Inspection,Pass,41.915650551407055,-87.6875075451122,78413
15CHt5HE5OdEydxltycQow,bulerias-tapas-bar-chicago-3,Bulerias Tapas Bar,https://s3-media3.fl.yelpcdn.com/bphoto/ZPy1TS9RRFoe6wxFj66h4g/o.jpg,False,https://www.yelp.com/biz/bulerias-tapas-bar-chicago-3?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,51,"[{'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'spanish', 'title': 'Spanish'}]",4.5,[],17734042855,(773) 404-2855,767.3850367746045,41.90997,-87.69003,2507 w north ave,chicago,il,60647,BULERIAS NORTH AVENUE,BULERIAS NORTH AVENUE,2492444.0,Risk 1 (High),2507 w north ave,chicago,il,60647,2022-06-10,Canvass,Fail,41.91018164117149,-87.68996512584447,78413
7Bs_MhkMhqDQenWrMl5MZQ,las-asadas-chicago-10,Las Asadas,https://s3-media3.fl.yelpcdn.com/bphoto/i1Vqu8rzbWopxiSdx11e2A/o.jpg,False,https://www.yelp.com/biz/las-asadas-chicago-10?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,331,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.5,"['pickup', 'delivery']",17732355538,(773) 235-5538,1709.999358968385,41.9189147949219,-87.6871109008789,2045 n western ave,chicago,il,60647,LAS ASADAS,LAS ASADAS FRESH MEXICAN GRILL-TAQUERIA,2069204.0,Risk 1 (High),2045 n western ave,chicago,il,60647,2019-01-18,Canvass,Pass w/ Conditions,41.91887087772981,-87.68730481697142,78413
9qAhCjgBXfLWVFrRGqRy_g,arturos-tacos-chicago-2,Arturo's Tacos,https://s3-media3.fl.yelpcdn.com/bphoto/mO4wfG3EXX83-hfp92LTUA/o.jpg,False,https://www.yelp.com/biz/arturos-tacos-chicago-2?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,495,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.0,"['pickup', 'delivery']",17737724944,(773) 772-4944,1571.7241314699877,41.91769,-87.68707,2001 n western ave,chicago,il,60647,ARTURO'S TACOS,ARTURO'S TACOS,17234.0,Risk 1 (High),2001 n western ave,chicago,il,60647,2022-08-19,Complaint,Pass w/ Conditions,41.91760789157746,-87.68726399716304,78413
CGedwhZHthNuQ5-h3FztCA,johns-pizzeria-ristorante-and-lounge-chicago,John's Pizzeria Ristorante & Lounge,https://s3-media4.fl.yelpcdn.com/bphoto/qOe4T-wF_6-lJtWE9lBLWw/o.jpg,False,https://www.yelp.com/biz/johns-pizzeria-ristorante-and-lounge-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,417,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'lounges', 'title': 'Lounges'}]",3.5,"['delivery', 'pickup']",17733841755,(773) 384-1755,1842.9575141772996,41.92011166087114,-87.6877871,2104 n western ave,chicago,il,60647,JOHNS PIZZERIA,JOHNS PIZZERIA,29733.0,Risk 1 (High),2104 n western ave,chicago,il,60647,2011-07-28,Canvass,Fail,41.92000941972242,-87.6876347047667,78413
YnBwTgZOHz3J6JSy5aCxiA,zoku-sushi-chicago-3,Zoku Sushi,https://s3-media4.fl.yelpcdn.com/bphoto/426uF8ayArQQZOoKAQ8MhA/o.jpg,False,https://www.yelp.com/biz/zoku-sushi-chicago-3?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,212,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'thai', 'title': 'Thai'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,"['delivery', 'pickup']",17732271616,(773) 227-1616,1845.8289704064875,41.91072438763758,-87.7069782647238,1616 n kedzie ave,chicago,il,60647,ZOKU SUSHI,ZOKU,2121304.0,Risk 1 (High),1616 n kedzie ave,chicago,il,60647,2016-10-13,Canvass Re-Inspection,Fail,41.910651483924326,-87.70693515927859,78413
SkNftIwHBHgJHc7qM238Ag,the-royal-grocer-and-co-chicago,The Royal Grocer & Co,https://s3-media4.fl.yelpcdn.com/bphoto/5VYpla5Ncd6n7QQwiMpnDQ/o.jpg,False,https://www.yelp.com/biz/the-royal-grocer-and-co-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,156,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'beergardens', 'title': 'Beer Gardens'}]",4.0,"['delivery', 'pickup']",17739047805,(773) 904-7805,1984.9143614750733,41.9201777,-87.6778824,2118 n damen ave,chicago,il,60647,ROYAL GROCER & CO,ROYAL GROCER & CO,2522260.0,Risk 1 (High),2118 n damen ave,chicago,il,60647,2023-02-02,Non-Inspection,No Entry,41.92007574253517,-87.67785212775735,78413
9OlNxnd55QuNEbKZqm0yoA,shawarma-inn-chicago-5,Shawarma Inn,https://s3-media2.fl.yelpcdn.com/bphoto/SguG2mC_ONGPxbPwlO1JxA/o.jpg,False,https://www.yelp.com/biz/shawarma-inn-chicago-5?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,99,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"['delivery', 'pickup']",17732357777,(773) 235-7777,1802.2357298997024,41.9181751,-87.6774399,2011 n damen ave,chicago,il,60647,SHAWARMA INN III,SHAWARMA INN III,2451481.0,Risk 1 (High),2011 n damen ave,chicago,il,60647,2022-02-15,Canvass Re-Inspection,Fail,41.91811081880893,-87.67748669726599,78413
waTuGD9ANQXtTuibPQFQBg,floyds-pub-chicago,Floyd's Pub,https://s3-media4.fl.yelpcdn.com/bphoto/mci8ep_X99f-sN-b88mhEw/o.jpg,False,https://www.yelp.com/biz/floyds-pub-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,234,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",3.5,['delivery'],17732766060,(773) 276-6060,1557.655792297645,41.917499,-87.685106,1944 n oakley ave,chicago,il,60647,FLOYD'S PUB,FLOYD'S PUB,1198178.0,Risk 1 (High),1944 n oakley ave,chicago,il,60647,2019-10-24,Canvass Re-Inspection,Pass w/ Conditions,41.917458568356686,-87.6851026411648,78413
ssO_Xo9bhQcgyAH9UEQJXQ,ørkenoy-chicago,Ørkenoy,https://s3-media1.fl.yelpcdn.com/bphoto/Cvg47E73Nd4xsdZT7uN-lA/o.jpg,False,https://www.yelp.com/biz/%C3%B8rkenoy-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,59,"[{'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'scandinavian', 'title': 'Scandinavian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"['delivery', 'pickup']",13129294024,(312) 929-4024,2326.171475816135,41.91353757217724,-87.71156377265784,1757 n kimball ave,chicago,il,60647,ORKENOY,ORKENOY,2659355.0,Risk 1 (High),1757 n kimball ave,chicago,il,60647,2022-07-26,Canvass,Pass w/ Conditions,41.91347165926542,-87.7116469589254,78413
MpVZfqGxXs-wWk91VtxKFQ,colectivo-coffee-chicago-2,Colectivo Coffee,https://s3-media4.fl.yelpcdn.com/bphoto/hgMhhWkJ0OJvE-DuQ8E5jA/o.jpg,False,https://www.yelp.com/biz/colectivo-coffee-chicago-2?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,127,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",4.5,['delivery'],17737998557,(773) 799-8557,2221.744216920433,41.922348,-87.69597,2261 n milwaukee ave,chicago,il,60647,COLECTIVO COFFEE,COLECTIVO COFFEE,2560759.0,Risk 1 (High),2261 n milwaukee ave,chicago,il,60647,2020-08-11,Canvass Re-Inspection,Fail,41.92219439006194,-87.69597230221993,78413
2g0K_karLPnXfoY24_PAEg,taqueria-el-heredero-chicago-2,Taqueria El Heredero,https://s3-media4.fl.yelpcdn.com/bphoto/BTAcvfiSW5PUtty3q9Valg/o.jpg,False,https://www.yelp.com/biz/taqueria-el-heredero-chicago-2?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,90,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.5,"['delivery', 'pickup']",13122672431,(312) 267-2431,2343.073972746706,41.9175349,-87.7081126,3222 w armitage ave,chicago,il,60647,TAQUERIA EL HEREDERO INC.,TAQUERIA EL HEREDERO,2373621.0,Risk 1 (High),3222 w armitage ave,chicago,il,60647,2019-02-14,Canvass,Fail,41.91749939340835,-87.70794306902431,78413
wgga2S54iePDvvTZkpLyMA,la-bomba-chicago-4,La Bomba,https://s3-media3.fl.yelpcdn.com/bphoto/CRQDRVxQOSkptzhZPsrMFg/o.jpg,False,https://www.yelp.com/biz/la-bomba-chicago-4?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,328,"[{'alias': 'puertorican', 'title': 'Puerto Rican'}]",3.5,"['delivery', 'pickup']",17732500806,(773) 250-0806,2306.995841366196,41.9171,-87.70792,3221 w armitage ave,chicago,il,60647,LA BOMBA,LA BOMBA       RESTAURANT,1770283.0,Risk 1 (High),3221 w armitage ave,chicago,il,60647,2013-02-22,Canvass,Pass w/ Conditions,41.91728108852338,-87.70785660455108,78413
F-Iuc4g1n4jYcivajguVog,sushi-taku-logan-square-chicago-2,Sushi Taku - Logan Square,https://s3-media1.fl.yelpcdn.com/bphoto/F6YZ67os_HHUrrzRZGPE2Q/o.jpg,False,https://www.yelp.com/biz/sushi-taku-logan-square-chicago-2?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,181,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,"['delivery', 'pickup']",17737998130,(773) 799-8130,2272.497286862214,41.92269,-87.69643,2283 n milwaukee ave,chicago,il,60647,SUSHI TAKU,SUSHI TAKU,2863096.0,Risk 3 (Low),2283 n milwaukee ave,chicago,il,60647,2022-08-18,License,Pass,41.922587617421975,-87.69661876426179,78413
xdGsJNbXR9A6hSfkqzoAOA,indian-paradise-chicago,Indian Paradise,https://s3-media3.fl.yelpcdn.com/bphoto/WYgpukDQ176WN8n00uK0VA/o.jpg,False,https://www.yelp.com/biz/indian-paradise-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,21,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'halal', 'title': 'Halal'}]",4.5,"['delivery', 'restaurant_reservation', 'pickup']",17736986783,(773) 698-6783,757.9232213769665,41.91013,-87.68461,2257 w north ave,chicago,il,60647,INDIAN PARADISE,INDIAN PARADISE,2845544.0,Risk 1 (High),2257 w north ave,chicago,il,60647,2022-07-19,License Re-Inspection,Pass w/ Conditions,41.91024956670776,-87.68463448701652,78413
eXdNb5B_XGp9tJeWjPhsKQ,jack-and-gingers-chicago,Jack and Ginger's,https://s3-media1.fl.yelpcdn.com/bphoto/spiJQHid_asKA_RMVDoMzw/o.jpg,False,https://www.yelp.com/biz/jack-and-gingers-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,223,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.5,['delivery'],17732276700,(773) 227-6700,1713.7882867084074,41.917952,-87.679481,2048 w armitage ave,chicago,il,60647,JACK AND GINGERS,JACK AND GINGERS,1767508.0,Risk 1 (High),2048 w armitage ave,chicago,il,60647,2019-01-29,Complaint,Fail,41.917829917196265,-87.67953075090323,78413
z2QR_T91B5vuBh5hInQJpQ,lil-guys-chicago,Li'l Guys,https://s3-media2.fl.yelpcdn.com/bphoto/0azDbOHFzLQhd3gNHox0gw/o.jpg,False,https://www.yelp.com/biz/lil-guys-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,111,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"['pickup', 'delivery']",17733946900,(773) 394-6900,1804.7899952886264,41.9181941449642,-87.677690461278,2010 n damen ave,chicago,il,60647,LIL GUYS & MY PIE TOO,LIL GUYS & MY PIE TOO,1044839.0,Risk 1 (High),2010 n damen ave,chicago,il,60647,2022-05-23,Canvass,Pass,41.91810534240852,-87.67778053878558,78413
9ilxfqCnY21F9WSnG_gikg,china-fast-wok-chicago,China Fast Wok,https://s3-media2.fl.yelpcdn.com/bphoto/zOzH2LKiDUxWo_-YfuR-yg/o.jpg,False,https://www.yelp.com/biz/china-fast-wok-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,169,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.5,"['pickup', 'delivery']",17732276888,(773) 227-6888,1851.697336524604,41.918054,-87.697862,2020 n california ave,chicago,il,60647,L & T CHINA FAST WOK INC.,CHINA FAST WOK,2463130.0,Risk 1 (High),2020 n california ave,chicago,il,60647,2023-01-24,Canvass,Pass,41.91810712421967,-87.69736529538596,78413
HP3zkN0SvoDzQiOdiMAKLw,cheng-chopsticks-chicago,Cheng Chopsticks,https://s3-media3.fl.yelpcdn.com/bphoto/gGzupn68vCnZ2OMKtpPEIg/o.jpg,False,https://www.yelp.com/biz/cheng-chopsticks-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,165,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.5,"['pickup', 'delivery']",17733841668,(773) 384-1668,2085.43672731602,41.91716,-87.704205,3054 w armitage ave,chicago,il,60647,CHENG CHOPSTICKS,CHENG CHOPSTICKS,2261769.0,Risk 1 (High),3054 w armitage ave,chicago,il,60647,2019-04-29,Canvass,Fail,41.91753133022203,-87.70461978939348,78413
nthd0P5BLaEQp36cf9CtWg,s-and-t-steakhouse-chicago-2,S & T Steakhouse,https://s3-media4.fl.yelpcdn.com/bphoto/m4udbZU446tQtIiRKvd8DA/o.jpg,False,https://www.yelp.com/biz/s-and-t-steakhouse-chicago-2?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,19,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",5.0,"['pickup', 'delivery']",17737998985,(773) 799-8985,1591.7135839107775,41.91774530403699,-87.68436580896378,2246 w armitage ave,chicago,il,60647,BENTO BOX AND ARTISAN CATERING,BENTO BOX,2060206.0,Risk 1 (High),2246 w armitage ave,chicago,il,60647,2019-08-28,Canvass Re-Inspection,Pass w/ Conditions,41.91773476803251,-87.68438612753275,78413
unEyk5htv8K18lh-tQIE6w,punta-cana-restaurant-chicago,Punta Cana Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/3lmW4Fo8Nu71B4JAE9zsvQ/o.jpg,False,https://www.yelp.com/biz/punta-cana-restaurant-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,99,"[{'alias': 'dominican', 'title': 'Dominican'}]",4.5,"['pickup', 'delivery']",17732927400,(773) 292-7400,2875.023589707934,41.92114,-87.71234,2200 n kimball ave,chicago,il,60647,PUNTA CANA RESTAURANT INC.,PUNTA CANA RESTAURANT INC.,1902989.0,Risk 1 (High),2200 n kimball ave,chicago,il,60647,2018-05-23,Complaint,Fail,41.921045051664414,-87.71214152490884,78413
u3yMiFvIDos3F1BBmrVMcw,snakes-and-lattes-chicago-chicago,Snakes & Lattes - Chicago,https://s3-media2.fl.yelpcdn.com/bphoto/VKigNxluraeOtPNxkcHBmA/o.jpg,False,https://www.yelp.com/biz/snakes-and-lattes-chicago-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,37,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'tabletopgames', 'title': 'Tabletop Games'}]",4.5,[],18723103999,(872) 310-3999,1535.3844303864057,41.91734,-87.68782,1965 n milwaukee ave,chicago,il,60647,"CHICAGO GAMING CAFE,LLC.","CHICAGO GAMING CAFE, LLC.",2595402.0,Risk 1 (High),1965 n milwaukee ave,chicago,il,60647,2019-12-10,License,Pass w/ Conditions,41.917269103619006,-87.68789713778801,78413
psDogNivrOWDdQV_TrgtCQ,damn-fine-coffee-bar-chicago-2,Damn Fine Coffee Bar,https://s3-media2.fl.yelpcdn.com/bphoto/VboKsMDgB0CZ2nQ3Ig22Nw/o.jpg,False,https://www.yelp.com/biz/damn-fine-coffee-bar-chicago-2?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,109,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,['delivery'],17739047051,(773) 904-7051,2508.9201453219243,41.9173326747872,-87.7108700909343,3317 w armitage ave,chicago,il,60647,DAMN FINE COFFEE BAR,DAMN FINE,2464692.0,Risk 2 (Medium),3317 w armitage ave,chicago,il,60647,2017-07-24,Canvass,Fail,41.917242821418085,-87.71100706313331,78413
2sYjo92uvdTfhO_ef79QCg,brasil-legal-cafe-chicago,Brasil Legal Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/IH9yLWiadahJ77-peXZn2A/o.jpg,False,https://www.yelp.com/biz/brasil-legal-cafe-chicago?adjust_creative=OHfzsHy-SX-d7vKz4usIuw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=OHfzsHy-SX-d7vKz4usIuw,53,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'brazilian', 'title': 'Brazilian'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",4.0,"['pickup', 'delivery']",17737726650,(773) 772-6650,2010.0353965076365,41.92162,-87.68719,2161 n western ave,chicago,il,60647,BRASIL LEGAL,BRASIL LEGAL,2133719.0,Risk 1 (High),2161 n western ave,chicago,il,60647,2013-01-18,Canvass,Pass,41.921592541606095,-87.68739054918353,78413
